Date,FIVLX,MSCI_Val,CAC40,FTSE 100,NIKKEI,MSCI_Europe
2015-01-05,7.81,2736.766,4111.359863,6417.15860228,17408.710938,1545.22
2015-01-06,7.73,2705.95,4083.5,6366.51496086,16883.189453,1532.48
2015-01-07,7.78,2693.263,4112.72998,6419.8298745,16885.330078,1525.06
2015-01-08,7.93,2750.6,4260.189941,6569.95938054,17167.099609,1566.16
2015-01-09,7.88,2737.456,4179.069824,6501.14498344,17197.730469,1550.51
2015-01-13,7.92,2759.967,4290.279785,6542.19619521,17087.710938,1574.38
2015-01-14,7.89,2727.952,4223.240234,6388.45709191,16795.960938,1551.29
2015-01-15,7.94,2752.647,4323.200195,6498.7763804,17108.699219,1565.87
2015-01-16,8.02,2753.195,4379.620117,6550.26953164,16864.160156,1571.98
2015-01-20,8.07,2794.835,4446.02002,6620.09764672,17366.300781,1597.86
2015-01-21,8.13,2815.775,4484.819824,6728.04360762,17280.480469,1610.22
2015-01-22,8.17,2825.926,4552.799805,6796.63269837,17329.019531,1613.06
2015-01-23,8.14,2832.445,4640.689941,6832.83274216,17511.75,1617.65
2015-01-26,8.22,2839.49,4675.129883,6852.39789824,17468.519531,1627.57
2015-01-27,8.23,2862.841,4624.209961,6811.60540625,17768.300781,1632.21
2015-01-28,8.13,2852.554,4610.939941,6825.93570056,17795.730469,1625.18
2015-01-29,8.23,2832.83,4631.430176,6810.60250616,17606.220703,1622.62
2015-01-30,8.13,2817.527,4604.25,6749.40185911,17674.390625,1606.97
2015-02-02,8.22,2838.758,4627.669922,6782.55211115,17558.039063,1617.26
2015-02-03,8.33,2874.923,4677.899902,6871.79586451,17335.849609,1645.73
2015-02-04,8.3,2890.196,4696.299805,6860.01995572,17678.740234,1650.05
2015-02-05,8.37,2897.574,4703.299805,6865.93013981,17504.619141,1652.71
2015-02-06,8.29,2885.816,4691.029785,6853.44159113,17648.5,1643.85
2015-02-09,8.22,2875.105,4651.080078,6837.14681521,17711.929688,1631.07
2015-02-10,8.29,2877.31,4695.649902,6829.12341386,17652.679688,1638.91
2015-02-12,8.42,2898.274,4726.200195,6828.1108874,17979.720703,1652.95
2015-02-13,8.46,2931.005,4759.359863,6873.52115281,17913.359375,1667.63
2015-02-17,8.47,2934.19,4753.990234,6898.13059221,17987.089844,1667.42
2015-02-18,8.52,2955.14,4799.029785,6898.07866173,18199.169922,1676.15
2015-02-19,8.54,2964.958,4833.279785,6888.89803559,18264.789063,1684.36
2015-02-20,8.61,2967.252,4830.899902,6915.20498908,18332.300781,1684.96
2015-02-23,8.57,2972.582,4862.299805,6912.15529213,18466.919922,1694.88
2015-02-24,8.61,2985.664,4886.439941,6949.62924718,18603.480469,1701.72
2015-02-25,8.61,2992.083,4882.220215,6935.38293585,18585.199219,1702.69
2015-02-26,8.58,2981,4910.620117,6949.73431785,18785.789063,1698.12
2015-02-27,8.58,2988.759,4951.47998,6946.65628643,18797.939453,1705.44
2015-03-02,8.58,2975.573,4917.319824,6940.63897467,18826.880859,1698.16
2015-03-03,8.52,2962.821,4869.25,6889.12607874,18815.160156,1680.77
2015-03-04,8.5,2947.96,4917.350098,6919.23721081,18703.599609,1676.18
2015-03-05,8.52,2952.53,4963.509766,6961.13788355,18751.839844,1683.14
2015-03-06,8.41,2921.569,4964.350098,6911.79620972,18971,1658.86
2015-03-09,8.41,2907.139,4937.200195,6876.47413843,18790.550781,1652.57
2015-03-10,8.24,2854.185,4881.950195,6702.84445811,18665.109375,1615.86
2015-03-11,8.26,2853.768,4997.75,6721.51414445,18723.519531,1620
2015-03-12,8.36,2874.911,4987.330078,6761.0742958500005,18991.109375,1625.57
2015-03-13,8.3,2856.774,5010.459961,6740.581858,19254.25,1615.68
2015-03-16,8.43,2882.3,5061.160156,6804.07856897,19246.060547,1639.57
2015-03-17,8.41,2883.04,5028.930176,6837.61405262,19437,1632.57
2015-03-18,8.58,2905.416,5033.419922,6945.19549626,19544.480469,1644.36
2015-03-19,8.48,2914.281,5037.180176,6962.3178561,19476.560547,1650.24
2015-03-20,8.66,2976.731,5087.490234,7022.50502883,19560.220703,1690.7
2015-03-23,8.7,3001.642,5054.52002,7037.66732255,19754.359375,1699.87
2015-03-24,8.68,3003.074,5088.279785,7019.68177839,19713.449219,1701.34
2015-03-25,8.63,3007.459,5020.990234,6990.96990434,19746.199219,1694.85
2015-03-26,8.55,2968.873,5006.350098,6895.33112658,19471.119141,1670.31
2015-03-27,8.56,2952.67,5034.060059,6855.02138123,19285.630859,1670.22
2015-03-30,8.58,2952.564,5083.52002,6891.43082145,19411.400391,1679.2
2015-03-31,8.45,2915.845,5033.640137,6773.03608487,19206.990234,1654
2015-04-01,8.5,2921.205,5062.220215,6809.49524115,19034.839844,1662.13
2015-04-02,8.57,2949.618,5074.140137,6833.45963046,19312.789063,1677.93
2015-04-07,8.67,2990.831,5151.189941,6961.76535365,19640.539063,1702.57
2015-04-08,8.7,2980.372,5136.859863,6937.40964434,19789.810547,1691.26
2015-04-09,8.71,2979.548,5208.950195,7015.35598767,19937.720703,1691.78
2015-04-10,8.73,2984.794,5240.459961,7089.77295353,19907.630859,1699.24
2015-04-13,8.7,2974.602,5254.120117,7064.30049543,19905.460938,1693.35
2015-04-14,8.75,3002.794,5218.060059,7075.2649074,19908.679688,1705.49
2015-04-15,8.78,2998.065,5254.350098,7096.77872103,19869.759766,1702.21
2015-04-16,8.78,3012.056,5224.490234,7060.44851285,19885.769531,1704.13
2015-04-17,8.69,2991.465,5143.259766,6994.62974068,19652.880859,1685.82
2015-04-20,8.7,2996.736,5187.589844,7052.12646912,19634.490234,1695.99
2015-04-21,8.76,3008.088,5192.640137,7062.93291598,19909.089844,1702.67
2015-04-22,8.78,3007.421,5211.089844,7028.24487697,20133.900391,1699.44
2015-04-23,8.82,3019.621,5178.910156,7053.67263113,20187.650391,1704.06
2015-04-24,8.85,3045.285,5201.450195,7070.70383743,20020.039063,1718.88
2015-04-27,8.91,3070.565,5268.910156,7103.97584375,19983.320313,1738.82
2015-04-28,8.89,3071.577,5173.379883,7030.52920278,20058.949219,1728.12
2015-04-30,8.76,3033.001,5046.490234,6960.62940902,19520.009766,1717.7
2015-05-07,8.7,2988.94,4967.220215,6886.94967316,19291.990234,1695.65
2015-05-08,8.9,3043.329,5090.390137,7046.82351059,19379.189453,1737.06
2015-05-11,8.85,3040.432,5027.870117,7029.84940054,19620.910156,1731.79
2015-05-12,8.82,3035.61,4974.649902,6933.7983849,19624.839844,1723.81
2015-05-13,8.88,3058.162,4961.859863,6949.62918326,19764.720703,1736.33
2015-05-14,8.94,3067.295,5029.310059,6973.03601778,19570.240234,1751.36
2015-05-15,8.97,3072.274,4993.819824,6960.48652391,19732.919922,1752.79
2015-05-18,8.94,3065.192,5012.310059,6968.87170459,19890.269531,1748.5
2015-05-19,8.94,3044.704,5117.299805,6995.09955265,20026.380859,1740.28
2015-05-20,8.96,3049.623,5133.299805,7007.26393754,20196.560547,1743.78
2015-05-21,9.02,3066.654,5146.700195,7013.47425088,20202.869141,1753.39
2015-05-22,8.95,3046.22,5142.890137,7031.7211748,20264.410156,1737.15
2015-05-26,8.81,2996.943,5083.540039,6948.99217131,20437.480469,1699.14
2015-05-27,8.89,3009.617,5182.529785,7033.32856713,20472.580078,1718.23
2015-05-28,8.88,3004.103,5137.830078,7040.9237365,20551.460938,1716.25
2015-05-29,8.78,2983.376,5007.890137,6984.42696532,20563.150391,1693.6
2015-06-01,8.76,2967.9,5025.299805,6953.58229604,20569.869141,1685.53
2015-06-02,8.81,2990.986,5004.459961,6928.26832767,20543.189453,1703.59
2015-06-03,8.87,3015.583,5034.169922,6950.46046546,20473.509766,1722.34
2015-06-04,8.77,2989.899,4987.129883,6859.23771049,20488.189453,1710.33
2015-06-05,8.65,2933.379,4920.740234,6804.59669231,20460.900391,1669.03
2015-06-08,8.64,2928.13,4857.660156,6790.04148721,20457.189453,1667.69
2015-06-09,8.6,2920.394,4850.220215,6753.79625786,20096.300781,1666.73
2015-06-10,8.76,2973.4,4934.910156,6830.27333396,20046.359375,1705.89
2015-06-11,8.79,2976.612,4971.370117,6846.74409725,20382.970703,1704.84
2015-06-12,8.74,2966.977,4901.189941,6784.91547429,20407.080078,1694.14
2015-06-15,8.67,2931.475,4815.359863,6710.52243047,20387.789063,1664.56
2015-06-16,8.67,2930.924,4839.859863,6710.09635107,20257.939453,1672.33
2015-06-17,8.68,2917.373,4790.620117,6680.54944751,20219.269531,1664.63
2015-06-18,8.73,2949.002,4803.47998,6707.8818422,19990.820313,1692.22
2015-06-19,8.72,2950.256,4815.370117,6710.4477386,20174.240234,1686.99
2015-06-22,8.89,3013.915,4998.609863,6825.66858225,20428.189453,1735.71
2015-06-23,8.9,3008.496,5057.680176,6834.87045917,20809.419922,1722.66
2015-06-24,8.86,3002.366,5045.350098,6844.7980732,20868.029297,1716.76
2015-06-25,8.86,2995.339,5041.709961,6807.82166612,20771.400391,1712.97
2015-06-26,8.84,2976.994,5059.169922,6753.69974377,20706.150391,1706.99
2015-06-29,8.6,2906.385,4869.819824,6620.47849383,20109.949219,1662.32
2015-06-30,8.56,2885.125,4790.200195,6520.97582739,20235.730469,1638.88
2015-07-01,8.62,2899.205,4883.189941,6608.58614324,20329.320313,1657.31
2015-07-02,8.62,2905.867,4835.560059,6630.46701682,20522.5,1651.18
2015-07-06,8.49,2843.237,4711.540039,6535.67611336,20112.119141,1617.57
2015-07-07,8.45,2796.378,4604.640137,6432.21377074,20376.589844,1571.98
2015-07-08,8.33,2793.769,4639.02002,6490.696851,19737.640625,1592.57
2015-07-09,8.45,2828.681,4757.220215,6581.630783,19855.5,1624.64
2015-07-10,8.69,2887.169,4903.069824,6673.38017575,19779.830078,1676.86
2015-07-13,8.77,2905.568,4998.100098,6737.95034312,20089.769531,1684.54
2015-07-14,8.83,2930.216,5032.470215,6753.74602329,20385.330078,1691.39
2015-07-15,8.81,2931.441,5047.240234,6753.75115566,20463.330078,1691.35
2015-07-16,8.88,2954.112,5121.5,6796.44735607,20600.119141,1706
2015-07-17,8.87,2946.033,5124.390137,6775.08300984,20650.919922,1698.68
2015-07-21,8.85,2953.144,5106.569824,6769.07182344,20841.970703,1698.65
2015-07-22,8.78,2918.159,5082.569824,6667.3442875,20593.669922,1681.4
2015-07-23,8.78,2920.311,5086.740234,6655.00543524,20683.949219,1685.74
2015-07-24,8.7,2892.774,5057.359863,6579.80958554,20544.529297,1668.65
2015-07-27,8.65,2875.254,4927.600098,6505.12520864,20350.099609,1652.29
2015-07-28,8.72,2876.737,4977.319824,6555.27975036,20328.890625,1659.98
2015-07-29,8.76,2900.166,5017.439941,6630.99601846,20302.910156,1676.07
2015-07-30,8.75,2903.871,5046.419922,6668.87103556,20522.830078,1670.04
2015-07-31,8.8,2933.549,5082.609863,6696.27839486,20585.240234,1689.05
2015-08-03,8.81,2925.806,5120.52002,6688.62384903,20548.109375,1690.52
2015-08-04,8.78,2923.689,5112.140137,6686.56774334,20520.359375,1685.51
2015-08-05,8.83,2928.92,5196.72998,6752.40887681,20614.060547,1693.36
2015-08-06,8.78,2926.31,5192.109863,6747.08765699,20664.439453,1687.25
2015-08-07,8.75,2918.932,5154.75,6718.48844291,20724.560547,1676.56
2015-08-10,8.85,2942.792,5195.410156,6736.21674725,20808.689453,1694.29
2015-08-11,8.76,2913.893,5099.029785,6664.53507698,20720.75,1677.22
2015-08-12,8.7,2884.244,4925.430176,6571.19304925,20392.769531,1652.99
2015-08-13,8.7,2880.658,4986.850098,6568.329543,20595.550781,1658.7
2015-08-14,8.7,2869.032,4956.470215,6550.73576402,20519.449219,1653.49
2015-08-17,8.7,2869.89,4984.830078,6550.3037371,20620.259766,1652.28
2015-08-18,8.67,2860.497,4971.25,6526.29154993,20554.470703,1649.22
2015-08-19,8.6,2823.992,4884.100098,6403.44805579,20222.630859,1622.7
2015-08-20,8.44,2800.698,4783.549805,6367.89109097,20033.519531,1610.57
2015-08-21,8.25,2739.034,4630.990234,6187.65220171,19435.830078,1574.01
2015-08-24,7.97,2632.876,4383.459961,5898.86799468,18540.679688,1523.97
2015-08-25,8.02,2658.492,4564.859863,6081.3445895,17806.699219,1564.8
2015-08-26,8.16,2646.283,4501.049805,5979.19686001,18376.830078,1535.62
2015-08-27,8.3,2691.56,4658.180176,6192.0264655,18574.439453,1563.3
2015-08-28,8.29,2722.973,4675.129883,6247.94322871,19136.320313,1568.96
2015-09-01,8.01,2636.639,4541.160156,6058.54185149,18165.689453,1528.1
2015-09-02,8.09,2627.209,4554.919922,6083.31168664,18095.400391,1528.04
2015-09-03,8.12,2649.336,4653.790039,6194.09831918,18182.390625,1545.59
2015-09-04,7.95,2596.033,4523.080078,6042.92266775,17792.160156,1508.51
2015-09-08,8.13,2635.553,4598.259766,6146.10168543,17427.080078,1543.35
2015-09-09,8.14,2698.605,4664.589844,6229.01050971,18770.509766,1561.65
2015-09-10,8.16,2661.067,4596.529785,6155.81217232,18299.619141,1549.51
2015-09-11,8.15,2652.179,4548.720215,6117.75714107,18264.220703,1542.62
2015-09-14,8.08,2639.227,4518.149902,6084.59100113,17965.699219,1534.2
2015-09-15,8.13,2644.519,4569.370117,6137.59544439,18026.480469,1544.4
2015-09-16,8.23,2683.948,4645.839844,6229.21095722,18171.599609,1571.52
2015-09-17,8.26,2687.165,4655.140137,6186.98816806,18432.269531,1571.19
2015-09-18,8.07,2652.838,4535.850098,6104.1134505,18070.210938,1550.14
2015-09-24,7.83,2530.785,4347.240234,5961.49117982,17571.830078,1470.87
2015-09-25,7.92,2562.117,4480.660156,6109.0146355,17880.509766,1497.57
2015-09-28,7.76,2516.643,4357.049805,5958.86402779,17645.109375,1468.15
2015-09-29,7.68,2475.642,4343.72998,5909.2367873,16930.839844,1460.39
2015-09-30,7.83,2527.625,4455.290039,6061.60524508,17388.150391,1490.22
2015-10-01,7.85,2544.789,4426.540039,6072.47091058,17722.419922,1489.07
2015-10-02,7.97,2567.139,4458.879883,6129.98197887,17725.130859,1505.95
2015-10-05,8.1,2620.064,4616.899902,6298.92493704,18005.490234,1543.67
2015-10-06,8.15,2652.174,4660.640137,6326.1571344,18186.099609,1560.65
2015-10-07,8.19,2683.709,4667.339844,6336.35224874,18322.980469,1561.05
2015-10-08,8.24,2690.794,4675.910156,6374.82435773,18141.169922,1569.74
2015-10-09,8.24,2734.425,4701.390137,6416.16347475,18438.669922,1586.8
2015-10-13,8.13,2697.34,4643.379883,6342.28019472,18234.740234,1570.26
2015-10-14,8.14,2683.566,4609.029785,6269.60842923,17891,1566.97
2015-10-15,8.27,2714.745,4675.290039,6338.67099785,18096.900391,1582.67
2015-10-16,8.28,2730.115,4702.790039,6378.03619878,18291.800781,1590.9
2015-10-19,8.26,2711.094,4704.069824,6352.32823964,18131.230469,1585.65
2015-10-20,8.23,2704.034,4673.810059,6345.13345886,18207.150391,1582.77
2015-10-21,8.22,2714.196,4695.100098,6348.42443207,18554.279297,1584.18
2015-10-22,8.27,2717.064,4802.180176,6376.27797016,18435.869141,1589.48
2015-10-23,8.36,2741.04,4923.640137,6444.07739646,18825.300781,1602.09
2015-10-26,8.34,2742.441,4897.129883,6417.018789,18947.119141,1598.18
2015-10-27,8.27,2712.158,4847.069824,6365.27367116,18777.039063,1581.27
2015-10-28,8.31,2729.168,4890.580078,6437.80319692,18903.019531,1600.56
2015-10-29,8.29,2693.811,4885.819824,6395.80296304,18935.710938,1584.34
2015-10-30,8.29,2711.263,4897.660156,6361.09453185,19083.099609,1595.4
2015-11-02,8.34,2698.199,4916.209961,6361.79858334,18683.240234,1599.01
2015-11-04,8.29,2699.89,4948.290039,6412.87873497,18926.910156,1589.58
2015-11-05,8.28,2686.619,4980.040039,6364.90351799,19116.410156,1582.81
2015-11-06,8.23,2661.73,4984.149902,6353.8262047,19265.599609,1569.16
2015-11-09,8.18,2649.601,4911.169922,6295.15615038,19642.740234,1552.47
2015-11-10,8.2,2640.107,4912.160156,6275.27656022,19671.259766,1546.29
2015-11-11,8.24,2654.11,4952.509766,6297.20178878,19691.390625,1561.12
2015-11-12,8.13,2624.34,4856.649902,6178.68444073,19697.769531,1539.1
2015-11-13,8.09,2601.504,4807.950195,6118.2756473,19596.910156,1522.95
2015-11-16,8.16,2594.316,4804.310059,6146.3818337,19393.689453,1525.21
2015-11-17,8.21,2634.582,4937.310059,6268.76108891,19630.630859,1553.99
2015-11-18,8.28,2634.372,4906.720215,6278.97328616,19649.179688,1551.79
2015-11-19,8.33,2675.6,4915.100098,6329.92853948,19859.810547,1571.67
2015-11-20,8.29,2665.79,4910.970215,6334.63030888,19879.810547,1565.31
2015-11-24,8.22,2637.378,4820.279785,6277.22953517,19924.890625,1536.49
2015-11-25,8.27,2641.838,4892.990234,6337.63559007,19847.580078,1551.99
2015-11-27,8.29,2649.034,4930.140137,6375.14682047,19883.939453,1562.11
2015-11-30,8.26,2636.186,4957.600098,6356.08800462,19747.470703,1563.66
2015-12-01,8.34,2657.251,4914.529785,6395.65207529,20012.400391,1565.09
2015-12-02,8.26,2644.256,4905.759766,6420.92657888,19938.130859,1559.65
2015-12-03,8.24,2633.059,4730.209961,6274.99563908,19939.900391,1549.46
2015-12-04,8.15,2617.262,4714.790039,6238.28615881,19504.480469,1546.28
2015-12-07,8.11,2611.002,4756.410156,6223.51824283,19698.150391,1548.21
2015-12-08,7.99,2569.216,4681.859863,6135.22423802,19492.599609,1528.03
2015-12-09,8,2582.435,4637.450195,6126.6833405,19301.070313,1535.94
2015-12-10,7.99,2570.776,4635.060059,6088.04802357,19046.550781,1523.18
2015-12-11,7.86,2543.561,4549.560059,5952.78420771,19230.480469,1499.14
2015-12-14,7.83,2500.325,4473.069824,5874.06299257,18883.419922,1475.09
2015-12-15,7.91,2514.364,4614.399902,6017.79195408,18565.900391,1504.41
2015-12-16,8.02,2546.115,4624.669922,6061.19015419,19049.910156,1513.54
2015-12-17,7.97,2553.842,4677.540039,6102.54416428,19353.560547,1512.37
2015-12-18,7.88,2538.073,4625.259766,6052.42171014,18986.800781,1500.34
2015-12-21,7.91,2530.436,4565.169922,6034.83506394,18916.019531,1493.45
2015-12-22,7.95,2543.596,4567.600098,6083.10046199,18886.699219,1499.84
2015-12-24,8.08,2601.521,4663.180176,6254.64420106,18789.689453,1539.01
2015-12-29,8.15,2609.022,4701.359863,6314.57016092,18982.230469,1548.19
2015-12-30,8.11,2599.924,4677.140137,6274.05143307,19033.710938,1537.11
2016-01-04,7.89,2517.826,4522.450195,6093.43354066,18450.980469,1478.42
2016-01-05,7.89,2509.822,4537.629883,6137.24377603,18374,1476.12
2016-01-06,7.78,2482.33,4480.470215,6073.37645691,18191.320313,1459.48
2016-01-07,7.66,2435.772,4403.580078,5954.08124359,17767.339844,1445.92
2016-01-08,7.55,2415.498,4333.759766,5912.43864586,17697.960938,1422.83
2016-01-12,7.6,2384.43,4378.75,5929.24131293,17218.960938,1427.06
2016-01-13,7.52,2413.247,4391.939941,5960.96859723,17715.630859,1433.04
2016-01-14,7.57,2378.413,4312.890137,5918.23482493,17240.949219,1412.51
2016-01-15,7.37,2346.163,4210.160156,5804.09539019,17147.109375,1382.93
2016-01-19,7.41,2338.869,4272.259766,5876.80082888,17048.369141,1395.23
2016-01-20,7.23,2262.181,4124.950195,5673.58077872,16416.189453,1345.81
2016-01-21,7.24,2264.069,4206.399902,5773.78812053,16017.259766,1370.89
2016-01-22,7.45,2341.393,4336.689941,5900.00586984,16958.529297,1401.49
2016-01-25,7.37,2333.484,4311.330078,5876.99857771,17110.910156,1396.76
2016-01-26,7.47,2341.502,4356.810059,5911.45633418,16708.900391,1411.1
2016-01-27,7.45,2363.298,4380.359863,5990.37185101,17163.919922,1419.04
2016-01-28,7.46,2353.153,4322.160156,5931.77533731,17041.449219,1405.83
2016-01-29,7.6,2371.659,4417.02002,6083.78956277,17518.300781,1421.36
2016-02-01,7.58,2382.08,4392.330078,6060.10165625,17865.230469,1427.52
2016-02-02,7.43,2338.082,4283.990234,5922.00993948,17750.679688,1398.16
2016-02-03,7.47,2320.413,4226.959961,5837.14135281,17191.25,1395.62
2016-02-04,7.47,2357.99,4228.529785,5898.75917241,17044.990234,1409.08
2016-02-05,7.33,2339.449,4200.669922,5848.05915835,16819.589844,1394.31
2016-02-08,7.18,2297.353,4066.310059,5689.35547738,17004.300781,1346.88
2016-02-09,7.12,2250.812,3997.540039,5632.19257506,16085.44043,1344.3
2016-02-10,7.13,2242.462,4061.199951,5672.29656757,15713.389648,1354.68
2016-02-12,7.09,2219.187,3995.060059,5707.59586891,14952.610352,1349.09
2016-02-16,7.22,2295.709,4110.660156,5862.17420636,16054.429688,1370.89
2016-02-17,7.36,2328.637,4233.470215,6030.31894054,15836.360352,1405.81
2016-02-18,7.34,2337.363,4239.759766,5971.94888138,16196.799805,1400.3
2016-02-19,7.32,2313.463,4223.040039,5950.23040056,15967.169922,1389.95
2016-02-22,7.39,2341.602,4298.700195,6037.72584437,16111.049805,1404.29
2016-02-23,7.25,2315.344,4238.419922,5962.30642481,16052.049805,1385.83
2016-02-24,7.21,2268.214,4155.339844,5867.1778305,15915.790039,1353.26
2016-02-25,7.34,2304.296,4248.450195,6012.8061661,16140.339844,1381.24
2016-02-26,7.32,2315.444,4314.569824,6096.01352442,16188.410156,1389.51
2016-02-29,7.3,2317.714,4353.549805,6097.09349278,16026.759766,1391.74
2016-03-01,7.45,2335.073,4406.839844,6152.87995169,16085.509766,1410.68
2016-03-02,7.5,2382.378,4424.890137,6147.0552847,16746.550781,1416.88
2016-03-03,7.56,2418.584,4416.080078,6130.46290427,16960.160156,1424.13
2016-03-04,7.6,2447.501,4456.620117,6199.43117374,17014.779297,1444.08
2016-03-07,7.58,2440.427,4442.290039,6182.40417168,16911.320313,1437.44
2016-03-08,7.49,2425.363,4404.02002,6125.43610177,16783.150391,1432.2
2016-03-09,7.55,2422.819,4425.649902,6146.3200141,16642.199219,1434.03
2016-03-10,7.55,2416.122,4350.350098,6036.70006168,16852.349609,1426.72
2016-03-11,7.74,2473.94,4492.790039,6139.78650104,16938.869141,1465.81
2016-03-14,7.72,2482.312,4506.589844,6174.56795768,17233.75,1469.16
2016-03-15,7.66,2455.183,4472.629883,6139.97101743,17117.070313,1453.15
2016-03-16,7.72,2442.141,4463,6175.48802399,16974.449219,1449.01
2016-03-17,7.78,2502.594,4442.890137,6201.11838415,16936.380859,1479.51
2016-03-18,7.76,2499.698,4462.509766,6189.63616948,16724.810547,1480.2
2016-03-22,7.72,2483.99,4431.970215,6192.73542108,17048.550781,1465.46
2016-03-23,7.66,2455.377,4423.97998,6199.11170074,17000.980469,1457.52
2016-03-24,7.58,2414.726,4329.680176,6106.48097773,16892.330078,1434.2
2016-03-29,7.71,2424.024,4366.669922,6105.89969681,17103.529297,1443.9
2016-03-30,7.74,2470.693,4444.419922,6203.17188614,16878.960938,1485.36
2016-03-31,7.68,2457.793,4385.060059,6174.89513602,16758.669922,1474.19
2016-04-01,7.6,2399.165,4322.240234,6146.04986673,16164.160156,1448.14
2016-04-04,7.61,2412.759,4345.220215,6164.72438272,16123.269531,1458.77
2016-04-05,7.45,2356.243,4250.279785,6091.23368491,15732.820313,1430.2
2016-04-06,7.55,2370.904,4284.640137,6161.63401436,15715.360352,1441.04
2016-04-07,7.47,2370.365,4245.910156,6136.8902157,15749.839844,1431.27
2016-04-08,7.6,2403.182,4303.120117,6204.41451819,15821.519531,1451.34
2016-04-11,7.59,2417.439,4312.629883,6200.11664132,15751.129883,1460.49
2016-04-12,7.69,2434.702,4345.910156,6242.39486782,15928.790039,1460.17
2016-04-13,7.81,2491.709,4490.310059,6362.88666348,16381.219727,1485.57
2016-04-14,7.84,2517.94,4511.509766,6365.09965754,16911.050781,1487.73
2016-04-15,7.83,2516.265,4495.169922,6343.75447343,16848.029297,1487.21
2016-04-18,7.87,2506.367,4506.839844,6353.52217786,16275.950195,1497.38
2016-04-19,7.99,2559.139,4566.47998,6405.35330597,16874.439453,1526.19
2016-04-20,7.99,2571.339,4591.919922,6410.26139407,16906.539063,1528.01
2016-04-21,7.95,2579.683,4582.830078,6381.43871901,17363.619141,1517.45
2016-04-22,7.94,2563.581,4569.660156,6310.4365679,17572.490234,1505.75
2016-04-25,7.91,2553.158,4546.120117,6260.91853097,17439.300781,1500.47
2016-04-26,7.95,2560,4533.180176,6284.52364058,17353.279297,1508.39
2016-04-27,7.96,2553.674,4559.399902,6319.9124665,17290.490234,1513.28
2016-04-28,7.89,2553.866,4557.359863,6322.39895129,16666.050781,1516.38
2016-05-06,7.69,2448.481,4301.240234,6125.69522031,16106.719727,1453.53
